participant_id,week,program,age_group,community,baseline_habit_strength,convenience,social_norm,environmental_fit,motivation,competing_demands,habit_persistence,feedback_visibility,incentive_active,support_quality,life_event,engagement_score,activity_count,self_report_adoption
197,23,digital_wellbeing,41-60,urban,0.824,0.902,0.366,0.426,0.672,0.49,0.752,0.0,0,0.117,0,0.38,3,0
197,24,digital_wellbeing,41-60,urban,0.824,0.902,0.366,0.426,0.683,0.509,0.752,0.0,0,0.099,0,0.375,0,0
198,1,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.302,0.607,0.451,0.37,1,0.646,0,0.754,10,1
198,2,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.277,0.655,0.451,0.37,1,0.646,0,0.723,9,1
198,3,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.246,0.652,0.451,0.37,1,0.646,0,0.714,11,1
198,4,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.285,0.615,0.451,0.37,1,0.646,0,0.711,11,1
198,5,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.29,0.701,0.451,0.37,1,0.646,0,0.688,11,1
198,6,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.283,0.628,0.451,0.37,1,0.646,0,0.664,3,1
198,7,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.26,0.626,0.451,0.37,1,0.646,0,0.671,6,1
198,8,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.213,0.558,0.451,0.37,1,0.646,0,0.645,6,1
198,9,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.219,0.613,0.451,0.37,0,0.646,0,0.605,6,1
198,10,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.238,0.612,0.451,0.37,0,0.646,0,0.56,14,1
198,11,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.251,0.64,0.451,0.37,0,0.628,0,0.573,2,0
198,12,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.257,0.656,0.451,0.37,0,0.61,0,0.563,6,1
198,13,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.187,0.646,0.451,0.358,0,0.592,0,0.569,2,1
198,14,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.19,0.636,0.451,0.346,0,0.574,0,0.539,4,1
198,15,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.178,0.643,0.451,0.334,0,0.556,0,0.506,3,1
198,16,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.2,0.673,0.451,0.322,0,0.538,0,0.512,8,0
198,17,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.188,0.643,0.451,0.31,0,0.52,0,0.508,4,1
198,18,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.2,0.62,0.451,0.298,0,0.502,0,0.455,1,1
198,19,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.152,0.597,0.451,0.286,0,0.484,0,0.466,3,0
198,20,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.152,0.623,0.451,0.274,0,0.466,0,0.449,8,0
198,21,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.145,0.625,0.451,0.262,0,0.448,0,0.436,4,0
198,22,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.137,0.64,0.451,0.25,0,0.43,0,0.423,2,0
198,23,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.143,0.61,0.451,0.238,0,0.412,0,0.451,0,0
198,24,healthy_eating,41-60,suburban,0.787,0.313,0.08,0.409,0.078,0.669,0.451,0.226,0,0.394,0,0.441,6,0
199,1,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.5,0.55,0.978,0.476,1,0.783,0,0.633,5,1
199,2,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.568,0.515,0.978,0.476,1,0.783,0,0.674,11,1
199,3,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.565,0.559,0.978,0.476,1,0.783,0,0.671,4,1
199,4,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.546,0.552,0.978,0.476,1,0.783,0,0.704,6,1
199,5,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.533,0.543,0.978,0.476,1,0.783,0,0.704,4,1
199,6,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.512,0.616,0.978,0.476,1,0.783,0,0.714,7,1
199,7,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.517,0.58,0.978,0.476,1,0.783,0,0.71,1,1
199,8,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.518,0.601,0.978,0.476,1,0.783,0,0.731,7,1
199,9,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.486,0.61,0.978,0.476,0,0.783,0,0.683,9,1
199,10,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.493,0.593,0.978,0.476,0,0.783,0,0.671,6,1
199,11,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.495,0.728,0.978,0.476,0,0.765,1,0.63,4,1
199,12,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.454,0.713,0.978,0.476,0,0.747,0,0.569,1,1
199,13,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.486,0.75,0.978,0.464,0,0.729,0,0.531,6,0
199,14,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.419,0.719,0.978,0.452,0,0.711,0,0.504,7,0
199,15,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.465,0.766,0.978,0.44,0,0.693,0,0.463,3,0
199,16,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.474,0.706,0.978,0.428,0,0.675,0,0.443,2,0
199,17,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.408,0.734,0.978,0.416,0,0.657,0,0.431,3,0
199,18,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.418,0.743,0.978,0.404,0,0.639,0,0.402,4,0
199,19,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.388,0.781,0.978,0.392,0,0.621,0,0.376,6,0
199,20,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.427,0.715,0.978,0.38,0,0.603,0,0.333,1,0
199,21,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.386,0.74,0.978,0.368,0,0.585,0,0.315,3,0
199,22,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.351,0.765,0.978,0.356,0,0.567,0,0.274,4,0
199,23,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.36,0.774,0.978,0.344,0,0.549,0,0.261,3,0
199,24,fitness,60+,suburban,0.618,0.397,0.402,0.545,0.394,0.801,0.978,0.332,0,0.531,0,0.23,3,0
200,1,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.851,0.389,0.996,0.624,1,0.742,0,0.583,5,0
200,2,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.87,0.377,0.996,0.624,1,0.742,0,0.704,10,1
200,3,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.78,0.386,0.996,0.624,1,0.742,0,0.783,9,1
200,4,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.818,0.355,0.996,0.624,1,0.742,0,0.83,13,1
200,5,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.807,0.353,0.996,0.624,1,0.742,0,0.842,8,1
200,6,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.795,0.351,0.996,0.624,1,0.742,0,0.86,4,1
200,7,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.771,0.391,0.996,0.624,1,0.742,0,0.877,7,1
200,8,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.779,0.367,0.996,0.624,1,0.742,0,0.888,6,1
200,9,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.786,0.346,0.996,0.624,0,0.742,0,0.874,7,1
200,10,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.798,0.352,0.996,0.624,0,0.742,0,0.863,7,1
200,11,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.794,0.37,0.996,0.624,0,0.724,0,0.865,13,1
200,12,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.762,0.348,0.996,0.624,0,0.706,0,0.86,9,1
200,13,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.764,0.352,0.996,0.612,0,0.688,0,0.846,9,1
200,14,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.755,0.395,0.996,0.6,0,0.67,0,0.824,7,1
200,15,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.743,0.36,0.996,0.588,0,0.652,0,0.817,8,1
200,16,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.704,0.376,0.996,0.576,0,0.634,0,0.79,8,1
200,17,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.722,0.388,0.996,0.564,0,0.616,0,0.797,7,1
200,18,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.682,0.386,0.996,0.552,0,0.598,0,0.793,9,1
200,19,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.7,0.362,0.996,0.54,0,0.58,0,0.791,5,1
200,20,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.736,0.345,0.996,0.528,0,0.562,0,0.779,7,1
200,21,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.694,0.376,0.996,0.516,0,0.544,0,0.792,6,1
200,22,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.628,0.408,0.996,0.504,0,0.526,0,0.795,7,1
200,23,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.662,0.357,0.996,0.492,0,0.508,0,0.785,11,1
200,24,recycling,26-40,urban,0.401,0.58,0.566,0.855,0.701,0.377,0.996,0.48,0,0.49,0,0.782,8,1
201,1,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.196,0.118,0.332,0.932,1,0.617,0,0.742,6,1
201,2,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.157,0.102,0.332,0.932,1,0.617,0,0.808,10,1
201,3,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.196,0.125,0.332,0.932,1,0.617,0,0.84,7,1
201,4,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.155,0.137,0.332,0.932,1,0.617,0,0.863,6,1
201,5,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.158,0.13,0.332,0.932,1,0.617,0,0.873,9,1
201,6,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.183,0.141,0.332,0.932,1,0.617,0,0.88,5,1
201,7,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.161,0.128,0.332,0.932,1,0.617,0,0.885,10,1
201,8,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.164,0.089,0.332,0.932,1,0.617,0,0.893,15,1
201,9,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.138,0.161,0.332,0.932,0,0.617,0,0.847,14,1
201,10,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.109,0.119,0.332,0.932,0,0.617,0,0.822,18,1
201,11,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.097,0.138,0.332,0.932,0,0.599,0,0.815,8,1
201,12,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.127,0.126,0.332,0.932,0,0.581,0,0.798,3,1
201,13,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.115,0.112,0.332,0.92,0,0.563,0,0.79,7,1
201,14,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.07,0.18,0.332,0.908,0,0.545,0,0.753,6,1
201,15,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.127,0.145,0.332,0.896,0,0.527,0,0.746,10,1
201,16,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.112,0.1,0.332,0.884,0,0.509,0,0.715,6,1
201,17,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.045,0.117,0.332,0.872,0,0.491,0,0.72,4,1
201,18,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.043,0.151,0.332,0.86,0,0.473,0,0.705,9,1
201,19,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.1,0.146,0.332,0.848,0,0.455,0,0.671,7,1
201,20,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.013,0.115,0.332,0.836,0,0.437,0,0.648,4,1
201,21,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.065,0.137,0.332,0.824,0,0.419,0,0.596,3,0
201,22,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.031,0.158,0.332,0.812,0,0.401,0,0.583,6,1
201,23,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.0,0.156,0.332,0.8,0,0.383,0,0.588,6,1
201,24,fitness,41-60,suburban,0.65,0.628,0.866,0.807,0.004,0.176,0.332,0.788,0,0.365,0,0.54,6,1
202,1,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.616,0.901,0.623,0.7,1,0.51,0,0.46,9,0
202,2,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.582,0.882,0.623,0.7,1,0.51,0,0.619,6,1
202,3,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.558,0.854,0.623,0.7,1,0.51,0,0.72,12,1
202,4,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.575,0.878,0.623,0.7,1,0.51,0,0.786,12,1
202,5,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.562,0.877,0.623,0.7,1,0.51,0,0.828,9,1
202,6,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.6,0.921,0.623,0.7,1,0.51,0,0.854,8,1
202,7,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.559,1.0,0.623,0.7,1,0.51,1,0.863,9,1
202,8,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.522,1.0,0.623,0.7,1,0.51,0,0.857,6,1
202,9,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.559,1.0,0.623,0.7,0,0.51,0,0.817,11,1
202,10,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.505,1.0,0.623,0.7,0,0.51,0,0.771,10,1
202,11,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.539,1.0,0.623,0.7,0,0.492,0,0.763,9,1
202,12,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.516,1.0,0.623,0.7,0,0.474,0,0.745,8,1
202,13,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.523,1.0,0.623,0.688,0,0.456,0,0.711,6,1
202,14,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.526,1.0,0.623,0.676,0,0.438,0,0.711,6,1
202,15,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.492,1.0,0.623,0.664,0,0.42,0,0.714,7,1
202,16,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.486,1.0,0.623,0.652,0,0.402,0,0.681,6,1
202,17,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.483,1.0,0.623,0.64,0,0.384,0,0.665,8,1
202,18,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.43,1.0,0.623,0.628,0,0.366,0,0.65,8,1
202,19,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.417,1.0,0.623,0.616,0,0.348,0,0.62,7,1
202,20,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.46,1.0,0.623,0.604,0,0.33,0,0.617,4,1
202,21,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.434,1.0,0.623,0.592,0,0.312,0,0.602,6,1
202,22,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.413,1.0,0.623,0.58,0,0.294,0,0.583,6,1
202,23,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.404,1.0,0.623,0.568,0,0.276,0,0.541,7,1
202,24,recycling,18-25,rural,0.197,0.648,0.852,0.599,0.409,1.0,0.623,0.556,0,0.258,0,0.55,6,1
203,1,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.511,0.32,0.35,0.474,1,0.961,0,0.591,7,1
203,2,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.521,0.298,0.35,0.474,1,0.961,0,0.682,5,1
203,3,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.422,0.299,0.35,0.474,1,0.961,0,0.73,5,1
203,4,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.463,0.294,0.35,0.474,1,0.961,0,0.781,4,1
203,5,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.483,0.326,0.35,0.474,1,0.961,0,0.8,10,1
203,6,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.469,0.32,0.35,0.474,1,0.961,0,0.823,10,1
203,7,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.481,0.324,0.35,0.474,1,0.961,0,0.81,6,1
203,8,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.456,0.313,0.35,0.474,1,0.961,0,0.835,11,1
203,9,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.472,0.293,0.35,0.474,0,0.961,0,0.831,12,1
203,10,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.424,0.316,0.35,0.474,0,0.961,0,0.817,8,1
203,11,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.423,0.275,0.35,0.474,0,0.943,0,0.806,6,1
203,12,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.432,0.314,0.35,0.474,0,0.925,0,0.779,5,1
203,13,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.457,0.316,0.35,0.462,0,0.907,0,0.771,11,1
203,14,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.367,0.304,0.35,0.45,0,0.889,0,0.746,12,1
203,15,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.424,0.262,0.35,0.438,0,0.871,0,0.734,3,1
203,16,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.435,0.258,0.35,0.426,0,0.853,0,0.725,10,1
203,17,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.396,0.352,0.35,0.414,0,0.835,0,0.736,11,1
203,18,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.359,0.327,0.35,0.402,0,0.817,0,0.706,3,1
203,19,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.363,0.35,0.35,0.39,0,0.799,0,0.696,5,1
203,20,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.354,0.262,0.35,0.378,0,0.781,0,0.675,5,1
203,21,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.4,0.266,0.35,0.366,0,0.763,0,0.68,9,1
203,22,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.372,0.281,0.35,0.354,0,0.745,0,0.668,10,1
203,23,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.261,0.359,0.35,0.342,0,0.727,0,0.65,7,1
203,24,healthy_eating,26-40,urban,0.422,0.398,0.761,0.391,0.337,0.289,0.35,0.33,0,0.709,0,0.65,10,1
204,1,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.162,0.529,0.722,0.467,1,0.803,0,0.584,5,1
204,2,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.144,0.536,0.722,0.467,1,0.803,0,0.646,1,1
204,3,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.136,0.48,0.722,0.467,1,0.803,0,0.705,6,1
204,4,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.148,0.476,0.722,0.467,1,0.803,0,0.745,6,1
204,5,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.102,0.512,0.722,0.467,1,0.803,0,0.746,10,1
204,6,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.143,0.544,0.722,0.467,1,0.803,0,0.747,8,1
204,7,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.119,0.525,0.722,0.467,1,0.803,0,0.776,8,1
204,8,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.087,0.455,0.722,0.467,1,0.803,0,0.752,6,1
204,9,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.086,0.558,0.722,0.467,0,0.803,0,0.734,6,1
204,10,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.048,0.7,0.722,0.467,0,0.803,1,0.696,10,1
204,11,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.048,0.704,0.722,0.467,0,0.785,0,0.675,11,1
204,12,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.084,0.666,0.722,0.467,0,0.767,0,0.638,8,1
204,13,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.0,0.719,0.722,0.455,0,0.749,0,0.6,3,1
204,14,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.02,0.72,0.722,0.443,0,0.731,0,0.64,4,1
204,15,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.018,0.674,0.722,0.431,0,0.713,0,0.649,4,1
204,16,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.061,0.628,0.722,0.419,0,0.695,0,0.618,2,1
204,17,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.02,0.671,0.722,0.407,0,0.677,0,0.598,5,1
204,18,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.0,0.691,0.722,0.395,0,0.659,0,0.607,2,1
204,19,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.039,0.71,0.722,0.383,0,0.641,0,0.582,7,1
204,20,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.0,0.707,0.722,0.371,0,0.623,0,0.576,3,0
204,21,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.0,0.68,0.722,0.359,0,0.605,0,0.578,6,1
204,22,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.0,0.696,0.722,0.347,0,0.587,0,0.574,9,1
204,23,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.0,0.694,0.722,0.335,0,0.569,0,0.558,7,1
204,24,public_transport,26-40,rural,0.445,0.874,0.458,0.712,0.0,0.661,0.722,0.323,0,0.551,0,0.555,8,0
205,1,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.127,0.78,0.713,0.339,1,0.594,0,0.661,3,1
205,2,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.096,0.794,0.713,0.339,1,0.594,0,0.633,6,1
205,3,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.178,0.846,0.713,0.339,1,0.594,0,0.609,3,1
205,4,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.107,0.783,0.713,0.339,1,0.594,0,0.618,6,1
205,5,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.132,0.824,0.713,0.339,1,0.594,0,0.592,7,0
205,6,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.102,0.811,0.713,0.339,1,0.594,0,0.569,5,1
205,7,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.107,0.728,0.713,0.339,1,0.594,0,0.555,4,1
205,8,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.096,0.814,0.713,0.339,1,0.594,0,0.557,2,1
205,9,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.081,0.836,0.713,0.339,0,0.594,0,0.537,2,0
205,10,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.075,0.847,0.713,0.339,0,0.594,0,0.506,5,1
205,11,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.074,0.848,0.713,0.339,0,0.576,0,0.474,10,0
205,12,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.061,0.754,0.713,0.339,0,0.558,0,0.44,2,0
205,13,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.112,0.82,0.713,0.327,0,0.54,0,0.408,4,0
205,14,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.035,0.837,0.713,0.315,0,0.522,0,0.417,3,0
205,15,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.061,0.777,0.713,0.303,0,0.504,0,0.406,3,0
205,16,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.023,0.76,0.713,0.291,0,0.486,0,0.359,5,0
205,17,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.059,0.827,0.713,0.279,0,0.468,0,0.353,3,0
205,18,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.0,0.795,0.713,0.267,0,0.45,0,0.354,5,0
205,19,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.0,0.781,0.713,0.255,0,0.432,0,0.327,3,0
205,20,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.0,0.79,0.713,0.243,0,0.414,0,0.323,5,0
205,21,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.0,0.987,0.713,0.231,0,0.396,1,0.298,5,0
205,22,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.0,0.974,0.713,0.219,0,0.378,0,0.266,4,0
205,23,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.0,0.923,0.713,0.207,0,0.36,0,0.28,3,0
205,24,public_transport,26-40,urban,0.756,0.362,0.708,0.241,0.0,0.971,0.713,0.195,0,0.342,0,0.255,3,0
206,1,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.687,0.241,0.71,0.619,1,0.456,0,0.71,3,1
206,2,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.627,0.275,0.71,0.619,1,0.456,0,0.771,9,1
206,3,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.673,0.264,0.71,0.619,1,0.456,0,0.8,8,1
206,4,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.652,0.215,0.71,0.619,1,0.456,0,0.815,7,1
206,5,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.655,0.224,0.71,0.619,1,0.456,0,0.827,5,1
206,6,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.672,0.227,0.71,0.619,1,0.456,0,0.836,4,1
206,7,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.625,0.243,0.71,0.619,1,0.456,0,0.829,12,1
206,8,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.654,0.275,0.71,0.619,1,0.456,0,0.836,8,1
206,9,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.607,0.252,0.71,0.619,0,0.456,0,0.8,9,1
206,10,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.635,0.207,0.71,0.619,0,0.456,0,0.779,5,1
206,11,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.6,0.24,0.71,0.619,0,0.438,0,0.78,13,1
206,12,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.61,0.268,0.71,0.619,0,0.42,0,0.759,10,1
206,13,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.627,0.287,0.71,0.607,0,0.402,0,0.749,9,1
206,14,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.575,0.242,0.71,0.595,0,0.384,0,0.719,7,1
206,15,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.587,0.227,0.71,0.583,0,0.366,0,0.724,9,1
206,16,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.613,0.253,0.71,0.571,0,0.348,0,0.721,6,1
206,17,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.555,0.242,0.71,0.559,0,0.33,0,0.715,6,1
206,18,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.528,0.218,0.71,0.547,0,0.312,0,0.691,10,1
206,19,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.552,0.279,0.71,0.535,0,0.294,0,0.685,2,1
206,20,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.527,0.185,0.71,0.523,0,0.276,0,0.657,6,1
206,21,digital_wellbeing,60+,suburban,0.648,0.42,0.341,0.543,0.588,0.172,0.71,0.511,0,0.258,0,0.671,4,1
